sex,cs_p13_1,anios_esc,year,mes,saltrim
Mujer,Primaria,6,2016,3,13370.663
Mujer,Secundaria,7,2016,3,13281.978
Mujer,Carrera técnica,7,2016,3,19128.414
Mujer,Secundaria,8,2016,3,13839.581
Mujer,Carrera técnica,8,2016,3,14858.801
Mujer,Secundaria,9,2016,3,15287.365
Mujer,Carrera técnica,9,2016,3,19934.285
Mujer,Preparatoria o bachillerato,10,2016,3,16357.535
Mujer,Normal,10,2016,3,14982.789
Mujer,Carrera técnica,10,2016,3,16587.314
Mujer,Preparatoria o bachillerato,11,2016,3,18941.115
Mujer,Normal,11,2016,3,92724.633
Mujer,Carrera técnica,11,2016,3,20789.658
Mujer,Preparatoria o bachillerato,12,2016,3,20436.814
Mujer,Normal,12,2016,3,31803.682
Mujer,Carrera técnica,12,2016,3,22776.451
Mujer,Normal,13,2016,3,34290.133
Mujer,Carrera técnica,13,2016,3,29928.777
Mujer,Profesional,13,2016,3,22756.281
Mujer,Carrera técnica,14,2016,3,22553.197
Mujer,Profesional,14,2016,3,24617.33
Mujer,Carrera técnica,15,2016,3,24812.494
Mujer,Profesional,15,2016,3,28928.461
Mujer,Profesional,16,2016,3,35445.898
Mujer,Profesional,17,2016,3,36321.863
Mujer,Maestría,17,2016,3,39357.555
Mujer,Profesional,18,2016,3,43839.289
Mujer,Maestría,18,2016,3,49889.773
Mujer,Profesional,19,2016,3,38280.883
Mujer,Maestría,19,2016,3,53987.617
Mujer,Doctorado,19,2016,3,66233.789
Mujer,Profesional,20,2016,3,8620.0146
Mujer,Doctorado,20,2016,3,58842.508
Mujer,Doctorado,21,2016,3,59528.695
Mujer,Doctorado,22,2016,3,91712.945
Mujer,Doctorado,23,2016,3,95221.086
Mujer,Primaria,99,2016,3,8837.7832
Mujer,Secundaria,99,2016,3,11580.604
Mujer,Preparatoria o bachillerato,99,2016,3,23735.109
Mujer,Normal,99,2016,3,
Mujer,Carrera técnica,99,2016,3,24777.531
Mujer,Profesional,99,2016,3,77580.133
Mujer,Maestría,99,2016,3,
Mujer,Doctorado,99,2016,3,
Mujer,No Sabe,99,2016,3,15511.4
Mujer,Ninguno,0,2016,6,10487.192
Mujer,Preescolar,0,2016,6,10267.835
Mujer,Primaria,1,2016,6,10669.356
Mujer,Primaria,2,2016,6,11425.618
Mujer,Primaria,3,2016,6,11679.972
Mujer,Primaria,4,2016,6,11728.704
Mujer,Primaria,5,2016,6,11455.56
Mujer,Primaria,6,2016,6,13369.438
Mujer,Secundaria,7,2016,6,14083.321
Mujer,Carrera técnica,7,2016,6,19946.006
Mujer,Secundaria,8,2016,6,14846.413
Mujer,Carrera técnica,8,2016,6,15376.711
Mujer,Secundaria,9,2016,6,15202.978
Mujer,Carrera técnica,9,2016,6,19192.166
Mujer,Preparatoria o bachillerato,10,2016,6,17358.123
Mujer,Normal,10,2016,6,10734.725
Mujer,Carrera técnica,10,2016,6,17165.617
Mujer,Preparatoria o bachillerato,11,2016,6,20247.688
Mujer,Normal,11,2016,6,16142.442
Mujer,Carrera técnica,11,2016,6,20148.457
Mujer,Preparatoria o bachillerato,12,2016,6,20885.207
Mujer,Normal,12,2016,6,37089.918
Mujer,Carrera técnica,12,2016,6,23328.039
Mujer,Normal,13,2016,6,35930.988
Mujer,Carrera técnica,13,2016,6,31295.369
Mujer,Profesional,13,2016,6,21849.275
Mujer,Carrera técnica,14,2016,6,22044.17
Mujer,Profesional,14,2016,6,24791.254
Mujer,Carrera técnica,15,2016,6,24650.713
Mujer,Profesional,15,2016,6,27297.125
Mujer,Profesional,16,2016,6,36269.906
Mujer,Profesional,17,2016,6,37386.848
Mujer,Maestría,17,2016,6,43731.75
Mujer,Profesional,18,2016,6,47272.496
Mujer,Maestría,18,2016,6,52542.648
Mujer,Profesional,19,2016,6,80712.211
Mujer,Maestría,19,2016,6,52904.922
Mujer,Doctorado,19,2016,6,64166.211
Mujer,Profesional,20,2016,6,24213.664
Mujer,Doctorado,20,2016,6,60064.496
Mujer,Doctorado,21,2016,6,44581.629
Mujer,Doctorado,22,2016,6,63359.086
Mujer,Doctorado,23,2016,6,90296.789
Mujer,Primaria,99,2016,6,9148.7295
Mujer,Secundaria,99,2016,6,11365.625
Mujer,Preparatoria o bachillerato,99,2016,6,23966.482
Mujer,Normal,99,2016,6,
Mujer,Carrera técnica,99,2016,6,36132.168
Mujer,Profesional,99,2016,6,50041.57
Mujer,Maestría,99,2016,6,
Mujer,Doctorado,99,2016,6,
Mujer,No Sabe,99,2016,6,17004.822
Mujer,Ninguno,0,2016,9,10310.369
Mujer,Preescolar,0,2016,9,10313.322
Mujer,Primaria,1,2016,9,10965.358
Mujer,Primaria,2,2016,9,11463.553
Mujer,Primaria,3,2016,9,11703.909
Mujer,Primaria,4,2016,9,12016.339
Mujer,Primaria,5,2016,9,11928.949
Mujer,Primaria,6,2016,9,13322.902
Mujer,Secundaria,7,2016,9,13233.115
Mujer,Carrera técnica,7,2016,9,13081.381
Mujer,Secundaria,8,2016,9,14603.647
Mujer,Carrera técnica,8,2016,9,15509.074
Mujer,Secundaria,9,2016,9,15431.915
Mujer,Carrera técnica,9,2016,9,19397.051
Mujer,Preparatoria o bachillerato,10,2016,9,16969.088
Mujer,Normal,10,2016,9,11244.908
Mujer,Carrera técnica,10,2016,9,17977.559
Mujer,Preparatoria o bachillerato,11,2016,9,19149.066
Mujer,Normal,11,2016,9,16622.676
Mujer,Carrera técnica,11,2016,9,20722.393
Mujer,Preparatoria o bachillerato,12,2016,9,20713.994
Mujer,Normal,12,2016,9,33366.137
Mujer,Carrera técnica,12,2016,9,23676.139
Mujer,Normal,13,2016,9,33618.609
Mujer,Carrera técnica,13,2016,9,30809.535
Mujer,Profesional,13,2016,9,23205.389
Mujer,Carrera técnica,14,2016,9,22992.715
Mujer,Profesional,14,2016,9,23802.953
Mujer,Carrera técnica,15,2016,9,25972.141
Mujer,Profesional,15,2016,9,27724.729
Mujer,Profesional,16,2016,9,35693.535
Mujer,Profesional,17,2016,9,36509.48
Mujer,Maestría,17,2016,9,42691.023
Mujer,Profesional,18,2016,9,47526.977
Mujer,Maestría,18,2016,9,50649.875
Mujer,Profesional,19,2016,9,45679.113
Mujer,Maestría,19,2016,9,56014.66
Mujer,Doctorado,19,2016,9,38032.684
Mujer,Profesional,20,2016,9,60041.105
Mujer,Doctorado,20,2016,9,62870.352
Mujer,Doctorado,21,2016,9,52252.117
Mujer,Doctorado,22,2016,9,88566.617
Mujer,Doctorado,23,2016,9,79788.844
Mujer,Primaria,99,2016,9,8768.3955
Mujer,Secundaria,99,2016,9,9737.4307
Mujer,Preparatoria o bachillerato,99,2016,9,23637.445
Mujer,Normal,99,2016,9,
Mujer,Carrera técnica,99,2016,9,35156.961
Mujer,Profesional,99,2016,9,37101.813
Mujer,Maestría,99,2016,9,
Mujer,No Sabe,99,2016,9,25797.285
Mujer,Ninguno,0,2016,12,10496.232
Mujer,Preescolar,0,2016,12,10924.424
Mujer,Primaria,1,2016,12,10651.888
Mujer,Primaria,2,2016,12,11303.362
Mujer,Primaria,3,2016,12,11819.076
Mujer,Primaria,4,2016,12,11613.269
Mujer,Primaria,5,2016,12,11332.93
Mujer,Primaria,6,2016,12,13415.077
Mujer,Secundaria,7,2016,12,13694.787
Mujer,Carrera técnica,7,2016,12,15095.566
Mujer,Secundaria,8,2016,12,14441.529
Mujer,Carrera técnica,8,2016,12,14387.116
Mujer,Secundaria,9,2016,12,15341.9
Mujer,Carrera técnica,9,2016,12,23664.188
Mujer,Preparatoria o bachillerato,10,2016,12,17008.438
Mujer,Normal,10,2016,12,10050.889
Mujer,Carrera técnica,10,2016,12,18653.168
Mujer,Preparatoria o bachillerato,11,2016,12,17977.518
Mujer,Normal,11,2016,12,35836.586
Mujer,Carrera técnica,11,2016,12,20581.633
Mujer,Preparatoria o bachillerato,12,2016,12,20656.201
Mujer,Normal,12,2016,12,35020.125
Mujer,Carrera técnica,12,2016,12,23137.57
Mujer,Normal,13,2016,12,37004.195
Mujer,Carrera técnica,13,2016,12,32266.723
Mujer,Profesional,13,2016,12,23627.123
Mujer,Carrera técnica,14,2016,12,24659.156
Mujer,Profesional,14,2016,12,24789.045
Mujer,Carrera técnica,15,2016,12,24716.707
Mujer,Profesional,15,2016,12,27408.123
Mujer,Profesional,16,2016,12,35261.273
Mujer,Profesional,17,2016,12,35494.168
Mujer,Maestría,17,2016,12,42126.754
Mujer,Profesional,18,2016,12,47152.078
Mujer,Maestría,18,2016,12,48646.891
Mujer,Profesional,19,2016,12,46127.363
Mujer,Maestría,19,2016,12,52612.117
Mujer,Doctorado,19,2016,12,40967.289
Mujer,Profesional,20,2016,12,31332.533
Mujer,Doctorado,20,2016,12,57135.715
Mujer,Doctorado,21,2016,12,59678.684
Mujer,Doctorado,22,2016,12,84249.703
Mujer,Doctorado,23,2016,12,146479.59
Mujer,Primaria,99,2016,12,11885.312
Mujer,Secundaria,99,2016,12,9752.251
Mujer,Preparatoria o bachillerato,99,2016,12,22781.363
Mujer,Normal,99,2016,12,35249.098
Mujer,Carrera técnica,99,2016,12,25607.818
Mujer,Profesional,99,2016,12,27415.967
Mujer,Maestría,99,2016,12,
Mujer,No Sabe,99,2016,12,19907.174
Mujer,Ninguno,0,2017,3,10573.968
Mujer,Preescolar,0,2017,3,15778.911
Mujer,Primaria,1,2017,3,11044.574
Mujer,Primaria,2,2017,3,11615.202
Mujer,Primaria,3,2017,3,11870.126
Mujer,Primaria,4,2017,3,12179.843
Mujer,Primaria,5,2017,3,12492.351
Mujer,Primaria,6,2017,3,13649.812
Mujer,Secundaria,7,2017,3,14039.786
Mujer,Carrera técnica,7,2017,3,14186.559
Mujer,Secundaria,8,2017,3,15255.983
Mujer,Carrera técnica,8,2017,3,16614.686
Mujer,Secundaria,9,2017,3,15317.428
Mujer,Carrera técnica,9,2017,3,18034.547
Mujer,Preparatoria o bachillerato,10,2017,3,16885.43
Mujer,Normal,10,2017,3,10971.578
Mujer,Carrera técnica,10,2017,3,18012.848
Mujer,Preparatoria o bachillerato,11,2017,3,18996.332
Mujer,Normal,11,2017,3,15184.391
Mujer,Carrera técnica,11,2017,3,19939.395
Mujer,Preparatoria o bachillerato,12,2017,3,20608.488
Mujer,Normal,12,2017,3,30284.373
Mujer,Carrera técnica,12,2017,3,23309.229
Mujer,Normal,13,2017,3,37921.539
Mujer,Carrera técnica,13,2017,3,28515.367
Mujer,Profesional,13,2017,3,22177.568
Mujer,Carrera técnica,14,2017,3,23420.465
Mujer,Profesional,14,2017,3,24039.271
Mujer,Carrera técnica,15,2017,3,25803.514
Mujer,Profesional,15,2017,3,27633.84
Mujer,Profesional,16,2017,3,34605.754
Mujer,Profesional,17,2017,3,35179.508
Mujer,Maestría,17,2017,3,47106.855
Mujer,Profesional,18,2017,3,42310.105
Mujer,Maestría,18,2017,3,48514.539
Mujer,Profesional,19,2017,3,57426.68
Mujer,Maestría,19,2017,3,55074.496
Mujer,Doctorado,19,2017,3,52448.941
Mujer,Profesional,20,2017,3,38056.117
Mujer,Doctorado,20,2017,3,55336.992
Mujer,Doctorado,21,2017,3,62594.699
Mujer,Doctorado,22,2017,3,79664.141
Mujer,Doctorado,23,2017,3,98406.773
Mujer,Primaria,99,2017,3,10911.273
Mujer,Secundaria,99,2017,3,9598.7041
Mujer,Preparatoria o bachillerato,99,2017,3,22630.703
Mujer,Normal,99,2017,3,
Mujer,Carrera técnica,99,2017,3,18557.684
Mujer,Profesional,99,2017,3,28453.289
Mujer,Maestría,99,2017,3,41100.605
Mujer,No Sabe,99,2017,3,20442.477
Mujer,Ninguno,0,2017,6,10709.579
Mujer,Preescolar,0,2017,6,9682.8301
Mujer,Primaria,1,2017,6,11751.29
Mujer,Primaria,2,2017,6,11129.132
Mujer,Primaria,3,2017,6,12050.914
Mujer,Primaria,4,2017,6,11710.009
Mujer,Primaria,5,2017,6,11800.405
Mujer,Primaria,6,2017,6,13498.288
Mujer,Secundaria,7,2017,6,13797.194
Mujer,Carrera técnica,7,2017,6,15278.057
Mujer,Secundaria,8,2017,6,14976.919
Mujer,Carrera técnica,8,2017,6,13087.598
Mujer,Secundaria,9,2017,6,15111.29
Mujer,Carrera técnica,9,2017,6,18138.316
Mujer,Preparatoria o bachillerato,10,2017,6,17051.887
Mujer,Normal,10,2017,6,14918.074
Mujer,Carrera técnica,10,2017,6,18884.217
Mujer,Preparatoria o bachillerato,11,2017,6,19127.443
Mujer,Normal,11,2017,6,22532.746
Mujer,Carrera técnica,11,2017,6,21075.115
Mujer,Preparatoria o bachillerato,12,2017,6,20275.643
Mujer,Normal,12,2017,6,31351.736
Mujer,Carrera técnica,12,2017,6,23159.488
Mujer,Normal,13,2017,6,33286.145
Mujer,Carrera técnica,13,2017,6,27629.391
Mujer,Profesional,13,2017,6,25555.828
Mujer,Carrera técnica,14,2017,6,22617.693
Mujer,Profesional,14,2017,6,24170.047
Mujer,Carrera técnica,15,2017,6,25380.557
Mujer,Profesional,15,2017,6,27599.264
Mujer,Profesional,16,2017,6,34586.23
Mujer,Profesional,17,2017,6,35873.223
Mujer,Maestría,17,2017,6,50990.723
Mujer,Profesional,18,2017,6,48676.898
Mujer,Maestría,18,2017,6,50043.352
Mujer,Profesional,19,2017,6,58804.195
Mujer,Maestría,19,2017,6,53554.242
Mujer,Doctorado,19,2017,6,52194.281
Mujer,Profesional,20,2017,6,
Mujer,Doctorado,20,2017,6,67836.813
Mujer,Doctorado,21,2017,6,69383.32
Mujer,Doctorado,22,2017,6,68825.953
Mujer,Doctorado,23,2017,6,48588.129
Mujer,Primaria,99,2017,6,10585
Mujer,Secundaria,99,2017,6,13135.165
Mujer,Preparatoria o bachillerato,99,2017,6,19450.436
Mujer,Normal,99,2017,6,
Mujer,Carrera técnica,99,2017,6,14212.028
Mujer,Profesional,99,2017,6,28834.967
Mujer,Maestría,99,2017,6,30367.582
Mujer,No Sabe,99,2017,6,22452.24
Mujer,Ninguno,0,2017,9,10160.395
Mujer,Preescolar,0,2017,9,13007.309
Mujer,Primaria,1,2017,9,10424.313
Mujer,Primaria,2,2017,9,11465.111
Mujer,Primaria,3,2017,9,12050.775
Mujer,Primaria,4,2017,9,11709.271
Mujer,Primaria,5,2017,9,12905.572
Mujer,Primaria,6,2017,9,13537.954
Mujer,Secundaria,7,2017,9,14753.694
Mujer,Carrera técnica,7,2017,9,16100.643
Mujer,Secundaria,8,2017,9,15178.95
Mujer,Carrera técnica,8,2017,9,12737.699
Mujer,Secundaria,9,2017,9,15357.01
Mujer,Carrera técnica,9,2017,9,18730.855
Mujer,Preparatoria o bachillerato,10,2017,9,17348.865
Mujer,Normal,10,2017,9,15567.955
Mujer,Carrera técnica,10,2017,9,19991.336
Mujer,Preparatoria o bachillerato,11,2017,9,19305.824
Mujer,Normal,11,2017,9,25691.816
Mujer,Carrera técnica,11,2017,9,20025.441
Mujer,Preparatoria o bachillerato,12,2017,9,20500.078
Mujer,Normal,12,2017,9,31101.398
Mujer,Carrera técnica,12,2017,9,22509.799
Mujer,Normal,13,2017,9,34487.055
Mujer,Carrera técnica,13,2017,9,28528.322
Mujer,Profesional,13,2017,9,22293.365
Mujer,Carrera técnica,14,2017,9,23264.725
Mujer,Profesional,14,2017,9,24401.84
Mujer,Carrera técnica,15,2017,9,22954.313
Mujer,Profesional,15,2017,9,26849.822
Mujer,Profesional,16,2017,9,34204.371
Mujer,Profesional,17,2017,9,35024.238
Mujer,Maestría,17,2017,9,56034.992
Mujer,Profesional,18,2017,9,50298.711
Mujer,Maestría,18,2017,9,49112.938
Mujer,Profesional,19,2017,9,46291.223
Mujer,Maestría,19,2017,9,52233.457
Mujer,Doctorado,19,2017,9,54018.93
Mujer,Profesional,20,2017,9,105036.81
Mujer,Doctorado,20,2017,9,63357.828
Mujer,Doctorado,21,2017,9,62178.039
Mujer,Doctorado,22,2017,9,65000.051
Mujer,Doctorado,23,2017,9,
Mujer,Primaria,99,2017,9,10686.558
Mujer,Secundaria,99,2017,9,11986.315
Mujer,Preparatoria o bachillerato,99,2017,9,21179.922
Mujer,Normal,99,2017,9,
Mujer,Carrera técnica,99,2017,9,31110.902
Mujer,Profesional,99,2017,9,25235.629
Mujer,Maestría,99,2017,9,
Mujer,No Sabe,99,2017,9,17755.654
Mujer,Ninguno,0,2017,12,10104.131
Mujer,Preescolar,0,2017,12,9052.9268
Mujer,Primaria,1,2017,12,11732.996
Mujer,Primaria,2,2017,12,10994.939
Mujer,Primaria,3,2017,12,12204.323
Mujer,Primaria,4,2017,12,11164.205
Mujer,Primaria,5,2017,12,12132.679
Mujer,Primaria,6,2017,12,13465.225
Mujer,Secundaria,7,2017,12,14062.885
Mujer,Carrera técnica,7,2017,12,14273.889
Mujer,Secundaria,8,2017,12,14797.699
Mujer,Carrera técnica,8,2017,12,12581.408
Mujer,Secundaria,9,2017,12,15152.403
Mujer,Carrera técnica,9,2017,12,18008.895
Mujer,Preparatoria o bachillerato,10,2017,12,16132.387
Mujer,Normal,10,2017,12,14984.281
Mujer,Carrera técnica,10,2017,12,19534.262
Mujer,Preparatoria o bachillerato,11,2017,12,18458.666
Mujer,Normal,11,2017,12,28785.594
Mujer,Carrera técnica,11,2017,12,19496.725
Mujer,Preparatoria o bachillerato,12,2017,12,19925.01
Mujer,Normal,12,2017,12,26507.77
Mujer,Carrera técnica,12,2017,12,22180.877
Mujer,Normal,13,2017,12,28754.537
Mujer,Carrera técnica,13,2017,12,25978.055
Mujer,Profesional,13,2017,12,22460.42
Mujer,Carrera técnica,14,2017,12,22880.703
Mujer,Profesional,14,2017,12,23696.457
Mujer,Carrera técnica,15,2017,12,26015.871
Mujer,Profesional,15,2017,12,26926.076
Mujer,Profesional,16,2017,12,33481.977
Mujer,Profesional,17,2017,12,34340.152
Mujer,Maestría,17,2017,12,41538.703
Mujer,Profesional,18,2017,12,46777.496
Mujer,Maestría,18,2017,12,48140.266
Mujer,Profesional,19,2017,12,65783.555
Mujer,Maestría,19,2017,12,49480.766
Mujer,Doctorado,19,2017,12,46831.926
Mujer,Profesional,20,2017,12,36681.23
Mujer,Doctorado,20,2017,12,67171.383
Mujer,Doctorado,21,2017,12,52857.652
Mujer,Doctorado,22,2017,12,58842.805
Mujer,Doctorado,23,2017,12,88034.945
Mujer,Doctorado,24,2017,12,88034.945
Mujer,Primaria,99,2017,12,10842.481
Mujer,Secundaria,99,2017,12,15353.132
Mujer,Preparatoria o bachillerato,99,2017,12,25126.643
Mujer,Normal,99,2017,12,
Mujer,Carrera técnica,99,2017,12,23760.266
Mujer,Profesional,99,2017,12,30318.703
Mujer,Maestría,99,2017,12,
Mujer,No Sabe,99,2017,12,18112.975
Mujer,Ninguno,0,2018,3,10173.932
Mujer,Preescolar,0,2018,3,9999.2246
Mujer,Primaria,1,2018,3,12240.557
Mujer,Primaria,2,2018,3,11314.782
Mujer,Primaria,3,2018,3,11686.396
Mujer,Primaria,4,2018,3,12058.174
Mujer,Primaria,5,2018,3,12709.065
Mujer,Primaria,6,2018,3,13346.27
Mujer,Secundaria,7,2018,3,14650.96
Mujer,Carrera técnica,7,2018,3,15556.574
Mujer,Secundaria,8,2018,3,15193.268
Mujer,Carrera técnica,8,2018,3,15862.691
Mujer,Secundaria,9,2018,3,15205.229
Mujer,Carrera técnica,9,2018,3,21053.57
Mujer,Preparatoria o bachillerato,10,2018,3,16463.014
Mujer,Normal,10,2018,3,18136.984
Mujer,Carrera técnica,10,2018,3,19061.219
Mujer,Preparatoria o bachillerato,11,2018,3,19059.102
Mujer,Normal,11,2018,3,12006.279
Mujer,Carrera técnica,11,2018,3,19637.059
Mujer,Preparatoria o bachillerato,12,2018,3,19803.494
Mujer,Normal,12,2018,3,28509.225
Mujer,Carrera técnica,12,2018,3,22937.125
Mujer,Normal,13,2018,3,32066.428
Mujer,Carrera técnica,13,2018,3,24160.615
Mujer,Profesional,13,2018,3,21070.127
Mujer,Carrera técnica,14,2018,3,19592.027
Mujer,Profesional,14,2018,3,24899.139
Mujer,Carrera técnica,15,2018,3,25246.422
Mujer,Profesional,15,2018,3,26122.961
Mujer,Profesional,16,2018,3,33790.598
Mujer,Profesional,17,2018,3,34762.047
Mujer,Maestría,17,2018,3,41035.086
Mujer,Profesional,18,2018,3,42461.105
Mujer,Maestría,18,2018,3,46756.176
Mujer,Profesional,19,2018,3,68977.102
Mujer,Maestría,19,2018,3,50979.121
Mujer,Doctorado,19,2018,3,46825.848
Mujer,Profesional,20,2018,3,50724.379
Mujer,Doctorado,20,2018,3,64925.348
Mujer,Doctorado,21,2018,3,67638.547
Mujer,Doctorado,22,2018,3,72137.313
Mujer,Doctorado,23,2018,3,72463.398
Mujer,Doctorado,24,2018,3,57970.719
Mujer,Primaria,99,2018,3,9885.9404
Mujer,Secundaria,99,2018,3,11427.479
Mujer,Preparatoria o bachillerato,99,2018,3,11373.131
Mujer,Normal,99,2018,3,
Mujer,Carrera técnica,99,2018,3,38840.383
Mujer,Profesional,99,2018,3,37010.68
Mujer,Maestría,99,2018,3,30253.471
Mujer,No Sabe,99,2018,3,24968.209
Mujer,Ninguno,0,2018,6,10447.256
Mujer,Preescolar,0,2018,6,12083.736
Mujer,Primaria,1,2018,6,10007.829
Mujer,Primaria,2,2018,6,10474.891
Mujer,Primaria,3,2018,6,11867.888
Mujer,Primaria,4,2018,6,11319.623
Mujer,Primaria,5,2018,6,12908.956
Mujer,Primaria,6,2018,6,13454.691
Mujer,Secundaria,7,2018,6,13363.613
Mujer,Carrera técnica,7,2018,6,15601.066
Mujer,Secundaria,8,2018,6,15316.68
Mujer,Carrera técnica,8,2018,6,18383.496
Mujer,Secundaria,9,2018,6,15388.206
Mujer,Carrera técnica,9,2018,6,19366.34
Mujer,Preparatoria o bachillerato,10,2018,6,17867.709
Mujer,Normal,10,2018,6,27840.203
Mujer,Carrera técnica,10,2018,6,19071.322
Mujer,Preparatoria o bachillerato,11,2018,6,19097.455
Mujer,Normal,11,2018,6,11371.861
Mujer,Carrera técnica,11,2018,6,20807.209
Mujer,Preparatoria o bachillerato,12,2018,6,19976.896
Mujer,Normal,12,2018,6,31514.746
Mujer,Carrera técnica,12,2018,6,22762.434
Mujer,Normal,13,2018,6,30732.195
Mujer,Carrera técnica,13,2018,6,23138.383
Mujer,Profesional,13,2018,6,21075.395
Mujer,Carrera técnica,14,2018,6,23329.055
Mujer,Profesional,14,2018,6,24231.742
Mujer,Carrera técnica,15,2018,6,24866.258
Mujer,Profesional,15,2018,6,28397.625
Mujer,Profesional,16,2018,6,34520.266
Mujer,Profesional,17,2018,6,34528.488
Mujer,Maestría,17,2018,6,38608.512
Mujer,Profesional,18,2018,6,46434.488
Mujer,Maestría,18,2018,6,47111.84
Mujer,Profesional,19,2018,6,105466.3
Mujer,Maestría,19,2018,6,49869.332
Mujer,Doctorado,19,2018,6,50882.359
Mujer,Profesional,20,2018,6,38450.313
Mujer,Doctorado,20,2018,6,66724.156
Mujer,Doctorado,21,2018,6,63539.746
Mujer,Doctorado,22,2018,6,77867.93
Mujer,Doctorado,23,2018,6,103017.81
Mujer,Doctorado,24,2018,6,72547.758
Mujer,Primaria,99,2018,6,11338.006
Mujer,Secundaria,99,2018,6,10415.786
Mujer,Preparatoria o bachillerato,99,2018,6,9857.79
Mujer,Normal,99,2018,6,
Mujer,Carrera técnica,99,2018,6,15833.549
Mujer,Profesional,99,2018,6,24601.463
Mujer,Maestría,99,2018,6,34460.188
Mujer,No Sabe,99,2018,6,18414.672
Mujer,Ninguno,0,2018,9,10323.231
Mujer,Preescolar,0,2018,9,13841.333
Mujer,Primaria,1,2018,9,11622.737
Mujer,Primaria,2,2018,9,11360.259
Mujer,Primaria,3,2018,9,11815.992
Mujer,Primaria,4,2018,9,12364.406
Mujer,Primaria,5,2018,9,13567.787
Mujer,Primaria,6,2018,9,13466.129
Mujer,Secundaria,7,2018,9,14471.77
Mujer,Carrera técnica,7,2018,9,14130.89
Mujer,Secundaria,8,2018,9,15872.655
Mujer,Carrera técnica,8,2018,9,14389.646
Mujer,Secundaria,9,2018,9,15310.388
Mujer,Carrera técnica,9,2018,9,17463.199
Mujer,Preparatoria o bachillerato,10,2018,9,17241.197
Mujer,Normal,10,2018,9,17145.67
Mujer,Carrera técnica,10,2018,9,17556.879
Mujer,Preparatoria o bachillerato,11,2018,9,19917.209
Mujer,Normal,11,2018,9,11775.741
Mujer,Carrera técnica,11,2018,9,21415.443
Mujer,Preparatoria o bachillerato,12,2018,9,19834.268
Mujer,Normal,12,2018,9,25934.527
Mujer,Carrera técnica,12,2018,9,22990.863
Mujer,Normal,13,2018,9,32322.719
Mujer,Carrera técnica,13,2018,9,21417.535
Mujer,Profesional,13,2018,9,21228.514
Mujer,Carrera técnica,14,2018,9,22727.23
Mujer,Profesional,14,2018,9,25139.176
Mujer,Carrera técnica,15,2018,9,25149.984
Mujer,Profesional,15,2018,9,28119.207
Mujer,Profesional,16,2018,9,33398.297
Mujer,Profesional,17,2018,9,35002.762
Mujer,Maestría,17,2018,9,39344.609
Mujer,Profesional,18,2018,9,41064.422
Mujer,Maestría,18,2018,9,47983.723
Mujer,Profesional,19,2018,9,88702.055
Mujer,Maestría,19,2018,9,51251.742
Mujer,Doctorado,19,2018,9,35541.547
Mujer,Profesional,20,2018,9,10751.764
Mujer,Doctorado,20,2018,9,58652.48
Mujer,Doctorado,21,2018,9,62153.055
Mujer,Doctorado,22,2018,9,62510.258
Mujer,Doctorado,23,2018,9,
Mujer,Doctorado,24,2018,9,64296.262
Mujer,Primaria,99,2018,9,12488.313
Mujer,Secundaria,99,2018,9,7935.8262
Mujer,Preparatoria o bachillerato,99,2018,9,9459.8857
Mujer,Normal,99,2018,9,
Mujer,Carrera técnica,99,2018,9,14305.918
Mujer,Profesional,99,2018,9,28142.373
Mujer,Maestría,99,2018,9,42864.176
Mujer,No Sabe,99,2018,9,15489.97
Mujer,Ninguno,0,2018,12,10824.046
Mujer,Preescolar,0,2018,12,13166.565
Mujer,Primaria,1,2018,12,11283.308
Mujer,Primaria,2,2018,12,10928.274
Mujer,Primaria,3,2018,12,12130.866
Mujer,Primaria,4,2018,12,12586.973
Mujer,Primaria,5,2018,12,12307.909
Mujer,Primaria,6,2018,12,13468.561
Mujer,Secundaria,7,2018,12,13928.157
Mujer,Carrera técnica,7,2018,12,11918.801
Mujer,Secundaria,8,2018,12,13756.227
Mujer,Carrera técnica,8,2018,12,15774.397
Mujer,Secundaria,9,2018,12,15181.285
Mujer,Carrera técnica,9,2018,12,17004.645
Mujer,Preparatoria o bachillerato,10,2018,12,17639.518
Mujer,Normal,10,2018,12,23070.715
Mujer,Carrera técnica,10,2018,12,18967.035
Mujer,Preparatoria o bachillerato,11,2018,12,18457.729
Mujer,Normal,11,2018,12,6342.1143
Mujer,Carrera técnica,11,2018,12,20273.281
Mujer,Preparatoria o bachillerato,12,2018,12,19823.514
Mujer,Normal,12,2018,12,34576.082
Mujer,Carrera técnica,12,2018,12,22401.857
Mujer,Normal,13,2018,12,27132.268
Mujer,Carrera técnica,13,2018,12,25089.902
Mujer,Profesional,13,2018,12,21420.975
Mujer,Carrera técnica,14,2018,12,20511.041
Mujer,Profesional,14,2018,12,24675.104
Mujer,Carrera técnica,15,2018,12,25425.172
Mujer,Profesional,15,2018,12,25382.445
Mujer,Profesional,16,2018,12,33158.039
Mujer,Profesional,17,2018,12,34278.574
Mujer,Maestría,17,2018,12,42636.461
Mujer,Profesional,18,2018,12,39737.066
Mujer,Maestría,18,2018,12,48438.816
Mujer,Profesional,19,2018,12,56895.324
Mujer,Maestría,19,2018,12,52036.652
Mujer,Doctorado,19,2018,12,32424.969
Mujer,Profesional,20,2018,12,50387.004
Mujer,Doctorado,20,2018,12,53685.066
Mujer,Doctorado,21,2018,12,57021.828
