month,year,Descripcion Division,Desc Tam Empresa,Rango de edad,Desc Sexo,Salario
marzo,2021,Industrias Extractivas,entre 51 y 250,35-39 años,Mujer,803.91
marzo,2021,Industrias Extractivas,entre 51 y 250,30-34 años,Mujer,668.42
marzo,2021,Industrias Extractivas,entre 51 y 250,25-29 años,Mujer,546.23
marzo,2021,Industrias Extractivas,entre 51 y 250,20-24 años,Mujer,343.89
marzo,2021,Industrias Extractivas,entre 51 y 250,15-19 años,Mujer,253.41
marzo,2021,Industrias Extractivas,entre 51 y 250,Menores de 15 años,Hombre,148
marzo,2021,Industrias Extractivas,entre 51 y 250,75 o más años,Hombre,340.79
marzo,2021,Industrias Extractivas,entre 51 y 250,70-74 años,Hombre,497.51
marzo,2021,Industrias Extractivas,entre 51 y 250,65-69 años,Hombre,654.85
marzo,2021,Industrias Extractivas,entre 51 y 250,60-64 años,Hombre,679
marzo,2021,Industrias Extractivas,entre 51 y 250,55-59 años,Hombre,629.89
marzo,2021,Industrias Extractivas,entre 51 y 250,50-54 años,Hombre,619.13
marzo,2021,Industrias Extractivas,entre 51 y 250,45-49 años,Hombre,630.09
marzo,2021,Industrias Extractivas,entre 51 y 250,40-44 años,Hombre,686.82
marzo,2021,Industrias Extractivas,entre 51 y 250,35-39 años,Hombre,669.8
marzo,2021,Industrias Extractivas,entre 51 y 250,30-34 años,Hombre,606.8
marzo,2021,Industrias Extractivas,entre 51 y 250,25-29 años,Hombre,494.19
marzo,2021,Industrias Extractivas,entre 51 y 250,20-24 años,Hombre,362.41
marzo,2021,Industrias Extractivas,entre 51 y 250,15-19 años,Hombre,252.91
marzo,2021,Industrias Extractivas,entre 251 y 500,70-74 años,Mujer,148
marzo,2021,Industrias Extractivas,entre 251 y 500,65-69 años,Mujer,"1,467.60"
marzo,2021,Industrias Extractivas,entre 251 y 500,60-64 años,Mujer,"1,126.40"
marzo,2021,Industrias Extractivas,entre 251 y 500,55-59 años,Mujer,726.81
marzo,2021,Industrias Extractivas,entre 251 y 500,50-54 años,Mujer,788.3
marzo,2021,Industrias Extractivas,entre 251 y 500,45-49 años,Mujer,884.07
marzo,2021,Industrias Extractivas,entre 251 y 500,40-44 años,Mujer,999.37
marzo,2021,Industrias Extractivas,entre 251 y 500,35-39 años,Mujer,"1,084.56"
marzo,2021,Industrias Extractivas,entre 251 y 500,30-34 años,Mujer,"1,002.46"
marzo,2021,Industrias Extractivas,entre 251 y 500,25-29 años,Mujer,773.44
marzo,2021,Industrias Extractivas,entre 251 y 500,20-24 años,Mujer,526.2
marzo,2021,Industrias Extractivas,entre 251 y 500,15-19 años,Mujer,349.11
marzo,2021,Industrias Extractivas,entre 251 y 500,75 o más años,Hombre,648.13
marzo,2021,Industrias Extractivas,entre 251 y 500,70-74 años,Hombre,542.15
marzo,2021,Industrias Extractivas,entre 251 y 500,65-69 años,Hombre,822.09
marzo,2021,Industrias Extractivas,entre 251 y 500,60-64 años,Hombre,932.27
marzo,2021,Industrias Extractivas,entre 251 y 500,55-59 años,Hombre,887.47
marzo,2021,Industrias Extractivas,entre 251 y 500,50-54 años,Hombre,908.09
marzo,2021,Industrias Extractivas,entre 251 y 500,45-49 años,Hombre,922.34
marzo,2021,Industrias Extractivas,entre 251 y 500,40-44 años,Hombre,965.83
marzo,2021,Industrias Extractivas,entre 251 y 500,35-39 años,Hombre,"1,018.61"
marzo,2021,Industrias Extractivas,entre 251 y 500,30-34 años,Hombre,882.32
marzo,2021,Industrias Extractivas,entre 251 y 500,25-29 años,Hombre,649.43
marzo,2021,Industrias Extractivas,entre 251 y 500,20-24 años,Hombre,488.35
marzo,2021,Industrias Extractivas,entre 251 y 500,15-19 años,Hombre,420.69
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",75 o más años,Mujer,433
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",65-69 años,Mujer,223.67
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",60-64 años,Mujer,891.6
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",55-59 años,Mujer,809.78
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",50-54 años,Mujer,738.83
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",45-49 años,Mujer,903.33
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",40-44 años,Mujer,"1,020.50"
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",35-39 años,Mujer,"1,160.99"
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",30-34 años,Mujer,"1,078.65"
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",25-29 años,Mujer,846.16
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",20-24 años,Mujer,615.31
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",15-19 años,Mujer,469.83
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",75 o más años,Hombre,473.33
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",70-74 años,Hombre,857.86
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",65-69 años,Hombre,989.75
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",60-64 años,Hombre,997.31
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",55-59 años,Hombre,938.59
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",50-54 años,Hombre,963.77
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",45-49 años,Hombre,990.02
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",40-44 años,Hombre,"1,046.04"
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",35-39 años,Hombre,"1,058.17"
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",30-34 años,Hombre,951.17
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",25-29 años,Hombre,772.07
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",20-24 años,Hombre,585.1
marzo,2021,Industrias Extractivas,"entre 501 y 1,000",15-19 años,Hombre,453.18
marzo,2021,Industrias Extractivas,"más de 1,000",75 o más años,Mujer,171
marzo,2021,Industrias Extractivas,"más de 1,000",65-69 años,Mujer,564
marzo,2021,Industrias Extractivas,"más de 1,000",60-64 años,Mujer,672.5
marzo,2021,Industrias Extractivas,"más de 1,000",55-59 años,Mujer,856.7
marzo,2021,Industrias Extractivas,"más de 1,000",50-54 años,Mujer,826.78
marzo,2021,Industrias Extractivas,"más de 1,000",45-49 años,Mujer,831.27
marzo,2021,Industrias Extractivas,"más de 1,000",40-44 años,Mujer,793.65
marzo,2021,Industrias Extractivas,"más de 1,000",35-39 años,Mujer,846.22
marzo,2021,Industrias Extractivas,"más de 1,000",30-34 años,Mujer,776.74
marzo,2021,Industrias Extractivas,"más de 1,000",25-29 años,Mujer,744.1
marzo,2021,Industrias Extractivas,"más de 1,000",20-24 años,Mujer,612.99
marzo,2021,Industrias Extractivas,"más de 1,000",15-19 años,Mujer,399.6
marzo,2021,Industrias Extractivas,"más de 1,000",75 o más años,Hombre,553.25
marzo,2021,Industrias Extractivas,"más de 1,000",70-74 años,Hombre,"1,124.50"
marzo,2021,Industrias Extractivas,"más de 1,000",65-69 años,Hombre,"1,030.38"
marzo,2021,Industrias Extractivas,"más de 1,000",60-64 años,Hombre,"1,078.70"
marzo,2021,Industrias Extractivas,"más de 1,000",55-59 años,Hombre,984.38
marzo,2021,Industrias Extractivas,"más de 1,000",50-54 años,Hombre,962.21
marzo,2021,Industrias Extractivas,"más de 1,000",45-49 años,Hombre,891.73
marzo,2021,Industrias Extractivas,"más de 1,000",40-44 años,Hombre,857.25
marzo,2021,Industrias Extractivas,"más de 1,000",35-39 años,Hombre,845.16
marzo,2021,Industrias Extractivas,"más de 1,000",30-34 años,Hombre,827.8
marzo,2021,Industrias Extractivas,"más de 1,000",25-29 años,Hombre,750.12
marzo,2021,Industrias Extractivas,"más de 1,000",20-24 años,Hombre,590.12
marzo,2021,Industrias Extractivas,"más de 1,000",15-19 años,Hombre,424.75
marzo,2021,Industrias Extractivas,No aplica,45-49 años,Mujer,142
marzo,2021,Industrias Extractivas,No aplica,60-64 años,Hombre,161
marzo,2021,Industrias Extractivas,No aplica,55-59 años,Hombre,161
marzo,2021,Industrias Extractivas,No aplica,35-39 años,Hombre,142
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,75 o más años,Mujer,212.78
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,70-74 años,Mujer,194.11
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,65-69 años,Mujer,212.87
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,60-64 años,Mujer,229.61
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,55-59 años,Mujer,210.54
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,50-54 años,Mujer,207.31
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,45-49 años,Mujer,216.21
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,40-44 años,Mujer,220.22
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,35-39 años,Mujer,213.89
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,30-34 años,Mujer,210.54
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,25-29 años,Mujer,201.07
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,20-24 años,Mujer,182.46
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,15-19 años,Mujer,174.89
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,Menores de 15 años,Hombre,148
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,75 o más años,Hombre,267.78
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,70-74 años,Hombre,242.94
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,65-69 años,Hombre,236.36
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,60-64 años,Hombre,269.41
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,55-59 años,Hombre,265.26
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,50-54 años,Hombre,238.71
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,45-49 años,Hombre,255.31
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,40-44 años,Hombre,242.81
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,35-39 años,Hombre,237.9
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,30-34 años,Hombre,223.42
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,25-29 años,Hombre,206.55
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,20-24 años,Hombre,183.37
marzo,2021,"Servicios para Empresas, Personas y el Hogar",1,15-19 años,Hombre,171.81
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,Menores de 15 años,Mujer,155.67
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,75 o más años,Mujer,202.99
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,70-74 años,Mujer,220.43
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,65-69 años,Mujer,232.51
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,60-64 años,Mujer,242.7
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,55-59 años,Mujer,237.72
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,50-54 años,Mujer,228.17
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,45-49 años,Mujer,231.58
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,40-44 años,Mujer,233.14
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,35-39 años,Mujer,240.61
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,30-34 años,Mujer,233.46
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,25-29 años,Mujer,217.42
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,20-24 años,Mujer,191.24
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,15-19 años,Mujer,171.89
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,Menores de 15 años,Hombre,163.5
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,75 o más años,Hombre,251.06
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,70-74 años,Hombre,234.42
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,65-69 años,Hombre,248.92
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,60-64 años,Hombre,266.34
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,55-59 años,Hombre,260.19
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,50-54 años,Hombre,256.52
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,45-49 años,Hombre,252.38
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,40-44 años,Hombre,259.76
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,35-39 años,Hombre,254.66
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,30-34 años,Hombre,241.23
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,25-29 años,Hombre,219.11
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,20-24 años,Hombre,186.33
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 2 y 5,15-19 años,Hombre,172.84
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,Menores de 15 años,Mujer,555
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,75 o más años,Mujer,274.05
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,70-74 años,Mujer,263.61
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,65-69 años,Mujer,290.05
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,60-64 años,Mujer,297.79
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,55-59 años,Mujer,299.73
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,50-54 años,Mujer,309.22
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,45-49 años,Mujer,330.7
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,40-44 años,Mujer,345.37
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,35-39 años,Mujer,366.85
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,30-34 años,Mujer,352.49
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,25-29 años,Mujer,299.19
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,20-24 años,Mujer,222.45
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,15-19 años,Mujer,179.47
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,Menores de 15 años,Hombre,155.67
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,75 o más años,Hombre,306.93
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,70-74 años,Hombre,318.76
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,65-69 años,Hombre,328.64
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,60-64 años,Hombre,373.64
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,55-59 años,Hombre,379.77
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,50-54 años,Hombre,388.86
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,45-49 años,Hombre,406.5
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,40-44 años,Hombre,415.82
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,35-39 años,Hombre,412.72
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,30-34 años,Hombre,374.97
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,25-29 años,Hombre,308.49
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,20-24 años,Hombre,219.15
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 6 y 50,15-19 años,Hombre,180.01
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,Menores de 15 años,Mujer,150
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,75 o más años,Mujer,331.82
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,70-74 años,Mujer,312.95
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,65-69 años,Mujer,318.3
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,60-64 años,Mujer,349.1
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,55-59 años,Mujer,362.17
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,50-54 años,Mujer,398.89
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,45-49 años,Mujer,436.83
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,40-44 años,Mujer,473.54
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,35-39 años,Mujer,501.26
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,30-34 años,Mujer,459.9
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,25-29 años,Mujer,367.3
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,20-24 años,Mujer,248.67
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,15-19 años,Mujer,188.98
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,Menores de 15 años,Hombre,401.4
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,75 o más años,Hombre,414.8
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,70-74 años,Hombre,405.24
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,65-69 años,Hombre,417.59
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,60-64 años,Hombre,489.01
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,55-59 años,Hombre,492.82
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,50-54 años,Hombre,517.62
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,45-49 años,Hombre,550.1
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,40-44 años,Hombre,556.94
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,35-39 años,Hombre,553.84
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,30-34 años,Hombre,487.5
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,25-29 años,Hombre,378.57
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,20-24 años,Hombre,244.09
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 51 y 250,15-19 años,Hombre,188.05
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,75 o más años,Mujer,259.22
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,70-74 años,Mujer,298.77
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,65-69 años,Mujer,321.43
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,60-64 años,Mujer,338.96
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,55-59 años,Mujer,373.39
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,50-54 años,Mujer,416.54
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,45-49 años,Mujer,464.41
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,40-44 años,Mujer,510.23
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,35-39 años,Mujer,551.63
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,30-34 años,Mujer,522.83
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,25-29 años,Mujer,416.34
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,20-24 años,Mujer,261.35
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,15-19 años,Mujer,185.07
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,Menores de 15 años,Hombre,380.67
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,75 o más años,Hombre,382.84
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,70-74 años,Hombre,371.37
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,65-69 años,Hombre,415.71
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,60-64 años,Hombre,492.36
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,55-59 años,Hombre,540.44
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,50-54 años,Hombre,568.26
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,45-49 años,Hombre,603.76
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,40-44 años,Hombre,625.12
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,35-39 años,Hombre,624.05
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,30-34 años,Hombre,551.7
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,25-29 años,Hombre,419.96
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,20-24 años,Hombre,258.1
marzo,2021,"Servicios para Empresas, Personas y el Hogar",entre 251 y 500,15-19 años,Hombre,188.92
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",75 o más años,Mujer,275.25
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",70-74 años,Mujer,357.81
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",65-69 años,Mujer,279.95
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",60-64 años,Mujer,339.03
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",55-59 años,Mujer,371.41
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",50-54 años,Mujer,429.66
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",45-49 años,Mujer,484.04
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",40-44 años,Mujer,527.69
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",35-39 años,Mujer,576.01
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",30-34 años,Mujer,533.75
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",25-29 años,Mujer,423.96
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",20-24 años,Mujer,261.5
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",15-19 años,Mujer,189.75
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",75 o más años,Hombre,317.73
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",70-74 años,Hombre,404.86
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",65-69 años,Hombre,420.08
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",60-64 años,Hombre,489.06
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",55-59 años,Hombre,554.71
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",50-54 años,Hombre,604.72
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",45-49 años,Hombre,635.34
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",40-44 años,Hombre,650.42
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",35-39 años,Hombre,655.73
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",30-34 años,Hombre,564.69
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",25-29 años,Hombre,424.27
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",20-24 años,Hombre,257.34
marzo,2021,"Servicios para Empresas, Personas y el Hogar","entre 501 y 1,000",15-19 años,Hombre,186.79
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",75 o más años,Mujer,246.61
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",70-74 años,Mujer,299.35
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",65-69 años,Mujer,378.15
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",60-64 años,Mujer,403
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",55-59 años,Mujer,475.38
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",50-54 años,Mujer,597.88
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",45-49 años,Mujer,664.38
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",40-44 años,Mujer,695.81
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",35-39 años,Mujer,736.99
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",30-34 años,Mujer,664.81
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",25-29 años,Mujer,508.96
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",20-24 años,Mujer,301.09
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",15-19 años,Mujer,209.02
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",Menores de 15 años,Hombre,148
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",75 o más años,Hombre,566.47
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",70-74 años,Hombre,547.12
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",65-69 años,Hombre,556.95
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",60-64 años,Hombre,646.92
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",55-59 años,Hombre,754.67
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",50-54 años,Hombre,850.6
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",45-49 años,Hombre,876.71
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",40-44 años,Hombre,878.53
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",35-39 años,Hombre,869.87
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",30-34 años,Hombre,740.32
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",25-29 años,Hombre,538.61
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",20-24 años,Hombre,302.22
marzo,2021,"Servicios para Empresas, Personas y el Hogar","más de 1,000",15-19 años,Hombre,207.28
marzo,2021,"Servicios para Empresas, Personas y el Hogar",No aplica,Menores de 15 años,Mujer,
marzo,2021,"Servicios para Empresas, Personas y el Hogar",No aplica,75 o más años,Mujer,181.69
